Date,log_return,daily_return,price_EMA12_ratio,price_EMA26_ratio,price_MA7_ratio,volume_MA7_ratio,price_MA14_ratio,volume_MA14_ratio,price_MA30_ratio,volume_MA30_ratio,price_MA60_ratio,volume_MA60_ratio,RSI,MACD_pct,MACD_signal_pct,MACD_histogram_pct,BB_width,BB_position,ATR_pct,volatility,stoch_k,stoch_d,OBV_roc_10,OBV_roc_21,volume_ratio,dayofweek_sin,dayofweek_cos,month_sin,month_cos,dayofyear_sin,dayofyear_cos,return_lag_1,volume_lag_1_ratio,return_lag_2,volume_lag_2_ratio,return_lag_3,volume_lag_3_ratio,return_lag_5,volume_lag_5_ratio,return_lag_7,volume_lag_7_ratio,return_lag_14,volume_lag_14_ratio,return_lag_21,volume_lag_21_ratio,ret_1d,ret_3d,ret_5d,ret_10d,ret_21d,hl_spread,close_open_ratio,Gold_return,Unemployment_delta,Interest_rate_delta,Inflation_delta,Sentiment_zscore,GDP_yoy_zscore,VIX_regime_pct,VIX_hl_spread,raw_open,raw_high,raw_low,raw_close,raw_daily_return,raw_log_return,forward_1d_return,target_direction
2021-12-17,-0.008302449732284216,-0.00826807958107545,0.9968472705198815,1.0001315741604184,0.993284642478802,1.6260679230313062,1.0014881783584997,1.5930689218433676,0.9962576976570254,1.7735268516681815,1.0173874106030987,1.9008746415819515,50.29245258309869,0.0032942574705348234,0.0032998563766141738,-5.598906079350659e-06,0.0398597621079509,0.4741177853038089,0.015080939530610637,0.006200974254500692,60.883391166496104,77.8966736391602,0.006030358609737663,-0.0016016399336105103,1.9008746415819515,-0.9510565162951536,0.30901699437494723,-2.4492935982947064e-16,1.0,-0.23867276600594997,0.9711000518829505,-0.00241189679039433,1.1493890868288745,0.006206951481930956,1.168578494028587,-0.005224409120516804,1.0675027004316882,0.0022303895421051934,0.9210606064452418,0.0061595554183599965,1.007806817907765,-0.0013369999623550344,1.0320369251507608,0.0003965765696047896,0.9446124325209402,-0.00826807958107545,-0.004519249452596963,-0.007986465216625493,0.018303023957386033,-0.00937533379694555,0.017875845181737075,0.992960724528269,0.0,0.0,0.0,0.0,0.0,0.7715518462097737,0.04861448783840361,0.5276531342264135,4652.5,4666.7,4600.22,4620.64,-0.010287726483131143,-0.010341010906666719,-0.011388032826621375,0
2021-12-20,-0.00992428639336057,-0.009875203169317892,0.9889806754811052,0.9909704002271498,0.9856691938801481,0.9240986592981556,0.991801275187903,0.9515986686961636,0.9870343052238223,1.0280710843170424,1.0067779195302247,1.0978166378373793,48.06963886196387,0.002030226597666584,0.0030722598308165613,-0.0010420332331499773,0.03979999440804273,0.2525710720744776,0.015524158134950177,0.0065274815931800605,38.05137739957547,59.69792921675654,0.0017541929925459776,-0.005585570224472702,1.0978166378373793,0.0,1.0,-2.4492935982947064e-16,1.0,-0.1882267098432439,0.9821256058680006,-0.00826807958107545,1.8914857065609407,-0.00241189679039433,1.143711942626922,0.006206951481930956,1.162806568143851,0.0017505988536048456,1.0413426784299369,0.0015614861938664237,0.9244991055191394,-0.00660244432534729,1.5691528925823708,0.0014975234270639959,1.000889448480764,-0.009875203169317892,-0.020429967778549774,-0.019499263883928086,0.0039009045199378534,-0.02062459125871885,0.015996592701622618,0.9961936302006351,0.0,0.0,0.0,0.0,0.0,0.8395147368392671,0.06026894588789067,0.5346565180554331,4587.9,4587.9,4531.1,4568.02,-0.011388032826621375,-0.011453373010223474,0.017777943178882483,1
2021-12-21,0.007238343026141802,0.007264603152743687,0.9967532771438413,0.998304776536821,0.9943474617189595,0.8071636420574383,0.9980071880414958,0.852144582044408,0.9946748288183568,0.9044723121219362,1.0133254612987905,0.9643717802167026,59.76519930368522,0.001559196275582189,0.002751920894995669,-0.00119272461941348,0.03880113474545644,0.4475203530916839,0.015032830236429198,0.006183466760920908,54.68167458718969,51.20548105108703,0.0015606805225973908,-0.0056560651875774415,0.9643717802167026,0.9510565162951535,0.30901699437494745,-2.4492935982947064e-16,1.0,-0.1712931441814778,0.9852201067560606,-0.009875203169317892,1.0977569317460505,-0.00826807958107545,1.891382835813267,-0.00241189679039433,1.143649740463695,-0.005224409120516804,1.0621722446149853,0.0022303895421051934,0.9164613929114712,-0.009728609689428458,1.2708684898309817,0.00035576137680681796,1.0071742837033602,0.007264603152743687,-0.010928241233702618,-0.007189466740164074,-0.0007753333418926145,-0.013860647870294285,0.016464947814541227,1.0078683757734779,0.0,0.0,0.0,0.0,0.0,0.8644911280140978,-0.08132927599900819,0.5318197455187341,4594.96,4651.14,4583.16,4649.23,0.017777943178882483,0.017621763861786936,0.010180180373954517,1
2021-12-22,0.010719509254424407,0.01077716903779291,1.006335003479278,1.0083866618019075,1.0053142256223293,0.678660766725594,1.007097101740462,0.7133583447405284,1.005519412135183,0.7416522483006832,1.023173025271272,0.7895183407987654,64.32125410069281,0.0020217868369580235,0.0025824207263931576,-0.0005606338894351342,0.03859757900920419,0.727227417350034,0.014370662090531151,0.006708554580876519,79.53224618475046,57.421766057171816,0.001144647495537665,-0.0021756050863261933,0.7895183407987654,0.5877852522924732,-0.8090169943749473,-2.4492935982947064e-16,1.0,-0.154308820664281,0.9880226656636976,0.007264603152743687,0.9685650352358006,-0.009875203169317892,1.1025301684357007,-0.00826807958107545,1.8996068949697136,0.006206951481930956,1.1677991362558378,0.0017505988536048456,1.045813735261237,0.0016268901137219682,1.207529417472738,-0.00160792177030189,1.0562475421273574,0.01077716903779291,0.008065921563485956,-0.0026800960564630216,0.0038104536784524523,-0.0016275525845038663,0.014056475414429531,1.0086395216084834,0.0,0.0,0.0,0.0,0.0,0.8908234075859441,-0.11327944037066295,0.5507597230413595,4650.36,4697.67,4645.53,4696.56,0.010180180373954517,0.010128711352255227,0.006223704157936716,1
2021-12-23,0.009640214835398384,0.009686831383886041,1.0135752725413363,1.0167873627379522,1.0131341163700287,0.6242069334965945,1.0142612065124053,0.6491773331947405,1.0149161257825154,0.6586202897030325,1.0317460723525353,0.6950248665411917,70.42343027084812,0.0031167472516003374,0.0026694656488278116,0.00044728160277252585,0.040794829613005915,0.9457658767938888,0.013532033833355139,0.006884887131161508,95.99725941348709,76.73706006180902,0.0006961485061054429,0.0010617051532568755,0.6950248665411917,-0.587785252292473,-0.8090169943749475,-2.4492935982947064e-16,1.0,-0.13727877211326517,0.9905324521322227,0.01077716903779291,0.7920287731094683,0.007264603152743687,0.9716447825118588,-0.009875203169317892,1.106035884788744,-0.00241189679039433,1.1522748032847765,-0.005224409120516804,1.070182828636015,-0.002943787509544049,1.250233073495902,-0.0006174861629881789,1.0205940937535827,0.009686831383886041,0.027982421435678084,0.009415379402587298,0.011954044016059484,0.008666350486424834,0.008053226417956262,1.0054846766374315,0.0,-0.30000000000000027,0.0,0.20000000000000018,0.0,0.9186545545319538,-0.035963505446898525,0.4400355146293883,4703.96,4740.74,4703.96,4725.79,0.006223704157936716,0.00620441689530309,0.01383895602639984,1
2021-12-27,0.006877574612419697,0.006901279441465569,1.0173506777604386,1.0220024036754833,1.0180876298530361,0.6352281832279316,1.0184643125812411,0.6376712801744123,1.0212837667495758,0.6318529577392402,1.0373021206736899,0.6654055975169118,71.33034713119449,0.004473954074444248,0.0030157261664129488,0.001458227908031299,0.04657035163481465,1.0150493579509223,0.012909932679991376,0.006968660718438712,92.7967993283727,89.44210164220335,0.00020018624099593652,0.0007683423645428178,0.6654055975169118,0.0,1.0,-2.4492935982947064e-16,1.0,-0.06880242680232064,0.9976303053065857,0.009686831383886041,0.6996932168800613,0.01077716903779291,0.7973486803089624,0.007264603152743687,0.978171136413804,-0.00826807958107545,1.9184469473850576,0.006206951481930956,1.1793812151564327,0.004329282071935614,1.145915057497115,0.0017165308317930172,0.821084600067046,0.006901279441465569,0.027611624738051788,0.024855221539123562,0.016670250960224342,0.013887070418006076,0.010542654367542507,1.0065916397562389,0.0,-0.30000000000000027,0.0,0.20000000000000018,0.0,1.0487147518619682,-0.015590133272275541,0.2559893176636424,4733.99,4791.49,4733.99,4791.19,0.01383895602639984,0.013744072068875979,-0.0010101874482121298,0
2021-12-28,0.007112685816394855,0.007138041045120946,1.0207474583634213,1.0270685698793387,1.0218983872469165,0.6673022113575685,1.0232588419091173,0.6421554511990124,1.0277682358876097,0.622457734032135,1.0430685419128458,0.6538338196520292,69.82943793331835,0.006029422339195458,0.0036013663529506808,0.002428055986244777,0.054203375114279466,1.046445675456066,0.012188993356181448,0.006591102740959573,100.3164056987652,96.3701548135416,-0.0005586391075443897,0.003576169512777394,0.6538338196520292,0.9510565162951535,0.30901699437494745,-2.4492935982947064e-16,1.0,-0.05161966722325418,0.9986668162884759,0.006901279441465569,0.6688932066840305,0.009686831383886041,0.7033605387157476,0.01077716903779291,0.8015278464855212,-0.009875203169317892,1.1193009534110727,-0.00241189679039433,1.1660944311536068,0.011978466842575974,1.084700822551913,-0.00978811404968083,0.8493571550821085,0.007138041045120946,0.023911887205654514,0.04246523618000486,0.022137931449909498,0.03121791651872674,0.0059677464554234025,1.004597313613952,0.0,-0.30000000000000027,0.0,0.20000000000000018,0.0,1.0871584983763172,-0.007918517377369816,0.26698629286421444,4795.49,4807.02,4780.04,4786.35,-0.0010101874482121298,-0.0010106980314586475,0.0014019033292591576,1
2021-12-29,0.0030050894994381543,0.0030096093072504715,1.0200813804843123,1.0278633491748574,1.0198852533832912,0.8871312916180188,1.0240876664676446,0.718183805837485,1.0299283331455156,0.6839147898545636,1.0443826755438648,0.7193908224995985,68.72242233386181,0.007421971427712119,0.004356842421259121,0.0030651290064529976,0.060609419743670394,1.0039512703112738,0.011712478152690326,0.0065068843513779295,97.884058600409,96.9990878758489,0.0027911570592675794,0.006880450338090149,0.7193908224995985,0.5877852522924732,-0.8090169943749473,-2.4492935982947064e-16,1.0,-0.034421611622745804,0.9994074007397048,0.007138041045120946,0.6573908217713006,0.006901279441465569,0.672532135234725,0.009686831383886041,0.7071869772565916,0.007264603152743687,0.9886474136259925,-0.00826807958107545,1.9389936403813028,0.0061595554183599965,1.028016770758645,-0.0013369999623550344,1.0527327740248182,0.0030096093072504715,0.017140592537575605,0.03806154409134943,0.030598435145861247,0.03570621873354263,0.004455784727554962,1.0021830346437746,0.0,-0.30000000000000027,0.0,0.20000000000000018,0.0,1.128645689546814,-0.03363740717171748,0.2997034815697871,4788.64,4804.06,4778.08,4793.06,0.0014019033292591576,0.001400921580203735,-0.002989739331450192,0
2021-12-30,0.00010831571742358629,0.00010832158380336132,1.0170325240916853,1.0258489256558854,1.0135392676824022,1.000141736639607,1.0220623330794778,0.7677101725769889,1.029141478345561,0.7259546049256982,1.0426662008829644,0.7610269392829193,68.16320474107569,0.00845031918403692,0.005175160262650126,0.003275158921386794,0.06287995144868896,0.9451658558801929,0.011616030172336714,0.006528955913827365,94.25034256559876,97.48360228825759,0.0019836862692654833,0.011318816565040635,0.7610269392829193,-0.587785252292473,-0.8090169943749475,-2.4492935982947064e-16,1.0,-0.01721335615583528,0.9998518392091162,0.0030096093072504715,0.7216623432203612,0.007138041045120946,0.6594665736805397,0.006901279441465569,0.6746556967714935,0.01077716903779291,0.8084329790598159,-0.009875203169317892,1.1289436894778568,0.0015614861938664237,0.9507119815197784,-0.00660244432534729,1.6136440229185205,0.00010832158380336132,0.01027855618753959,0.027104707509547632,0.024351968233376597,0.042702795224867085,0.006087889651448076,0.9997006854007,0.0,-0.30000000000000027,0.0,0.20000000000000018,0.0,1.173637547833939,0.02241882853465449,0.30438136100855573,4794.23,4808.93,4775.33,4778.73,-0.002989739331450192,-0.0029942175300978775,-0.0026262207741385435,0
2021-12-31,-0.002312679342205653,-0.002310007159678995,1.0123962197559793,1.0217022621665732,1.0061776070616453,0.9154072825334254,1.0179108830740555,0.6719213111698386,1.025964195232909,0.6283652043743854,1.0385447281040887,0.6556806253429516,65.28939515240683,0.008996843326203213,0.005949082744594673,0.00304776058160854,0.06308619671300088,0.8673639956644915,0.011492878385186747,0.006632491022409732,90.09882332287228,94.07774149629329,0.0029559251653858976,0.012567597678935893,0.6556806253429516,-0.9510565162951536,0.30901699437494723,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,0.00010832158380336132,0.7651631439624234,0.0030096093072504715,0.7255846001168943,0.007138041045120946,0.6630507946683069,0.009686831383886041,0.7132756827751797,0.007264603152743687,0.9971594241081911,0.0022303895421051934,0.947620133147863,-0.009728609689428458,1.3140767050984676,-0.002310007159678995,0.0008010465412646717,0.014900914253732855,0.02445659141746437,0.05051418679905573,0.005431006651383815,0.9981851824992034,0.0,-0.30000000000000027,0.0,0.20000000000000018,0.0,1.16789121352716,-0.006347409742402221,0.30603353209172446,4775.21,4786.83,4765.75,4766.18,-0.0026262207741385435,-0.0026296753415667286,0.00637407735335227,1
2022-01-03,0.00024361375180633732,0.00024364342806704187,1.010677056944908,1.0202921835156593,1.0029083611079084,1.2777154945481661,1.016482312960566,0.9711386783283334,1.0254579998066224,0.9017587852957515,1.037213795087314,0.9380974034353629,64.63349092331515,0.009324338665809177,0.00662297464735789,0.0027013640184512873,0.06071825169809619,0.8431459639096816,0.011469579969892752,0.006644633082710668,90.53568509870527,91.62828366239205,0.008302109311073558,0.011974032359172604,0.9380974034353629,0.0,1.0,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476,-0.002310007159678995,0.6557146631621039,0.00010832158380336132,0.7652028652592096,0.0030096093072504715,0.7256222668046748,0.006901279441465569,0.6783576843146084,0.01077716903779291,0.8128690326383221,0.0017505988536048456,1.0767445863785834,0.0016268901137219682,1.2432431505901707,0.00024364342806704187,-0.0019588288586291913,0.00819038461718824,0.033249179980462396,0.049063426759098805,0.0071182951618545725,1.000047429143258,0.0,-0.30000000000000027,0.0,0.20000000000000018,-4.436500798968248,1.1517351560235047,-0.03600458516882421,0.32862867810135266,4778.14,4796.64,4758.17,4796.56,0.00637407735335227,0.006353848835531562,-0.000629617892823231,0
